IDJwb,IDPSJ,questions,answerKeys,answer,raw_grade,max_grade,grade,labela,label
715,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ","Kami, Putra dan Putri Indonesia,; ; akan menjunjung persatuan dan kesatuan; ; mencintai dan membela tanah air; ; Kami, Putri dan Putra Indonesia,; ; menjunjung kemerdekaan Indonesia",10,30,3.33,E,1
716,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",Tidak boleh membeda bedakan ras agama suku,5,30,1.67,E,1
717,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ","""Kami Pemuda Pemudi Indonesia menyatakan bahwa persatuan dan kesatuan bangsa Indonesia merupakan kunci kemerdekaan, maka dari itu mari kita bersatu untuk mendapatkan kemerdekaan""",5,30,1.67,E,1
718,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",kami putra dan putri indonesia; ; menjunjung bahasa persatuan bahasa indonesia; ; kami putra dan putri indonesia; ; mengaku berbangsa yang satu bangsa indonesia; ; kami putra dan putri indonesia; ; mengaku bertumpah darah yang satu tanah airku indonesia,25,30,8.33,B,4
719,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",1. Kami putra dan putri Indonesia mengaku bertumpah darah yang satu tanah air Indonesia�; 2. Kami putra dan putri Indonesia mengaku berbangsa yang satu bangsa Indonesia; 3. Kami putra dan putri Indonesia mengaku berbahasa yang satu bahasa Indonesia,30,30,10,A,5
720,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ","1. Kami putra dan putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia; ; 2. Kami putra dan putri Indonesia, menjunjung tinggi bahasa persatuan, bahasa Indonesia; ; 3. Kami putra dan putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia",30,30,10,A,5
721,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",KAMI PUTRA DAN PUTRI INDONESIA; ; MENJUJUNG BAHASA PERSATUAN INDONESIA; ; KAMI PUTRA DAN PUTRI INDONESIA; ; MENGAKU BERBANGSA YANG SATU BANGSA INDONESIA; ; KAMI PUTRA DAN PUTRI INDONESIA; ; MENGAKU�,20,30,6.67,C,3
722,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",kami putra dan putri akan memperkuat rasa persatuan dan kesatuan,5,30,1.67,E,1
723,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",sumpah pemuda kami putra putri� indonesia mengaku; ; ndak tau pak [smile],5,30,1.67,E,1
724,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",maaf pak syaa lupa,5,30,1.67,E,1
725,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ","Kami pemuda pemudi Indonesia, manyatakan seluruh persatuan seluruh rakyat Indonesia.; ; Kami pemuda pemudi Indonesia, menyatakan bahasa persatuan Indonesia adalah bahasa Indonesia.",10,30,3.33,E,1
726,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ","Sumpah Pemuda; ; 1. Kami putra dan putri Indonesia bersumpah bernegara yang satu, tanah air Indonesia.; ; 2. Kami putra dan putri Indonesia bersumpah bertumpah darah yang satu, tanah air Indonesia; ; 3. Kami putra dan putri Indonesia bersumpah berbahasa yang satu, bahasa Indonesia.",20,30,6.67,C,3
727,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ",1. Kami putra dan putri Indonesia.; ; 2. Mengaku bahwa bangsa Indonesia adalah bangsa yang satu.; ; 3. Dan bahasa Indoensia adalah bahasa pemersatu bangsa.,10,30,3.33,E,1
728,11,"Kongres Pemuda Kedua digagas oleh Perhimpunan Pelajar Pelajar Indonesia (PPPI), sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh Indonesia. Kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan Indonesia yang telah tumbuh di dalam benak dan sanubari pemuda-pemudi. Sebelum kongres digelar, para pemuda mengadakan pertemuan terlebih dahulu pada 3 Mei 1928 dan 12 Agustus 1928. Mereka membahas tentang pembentukan panitia, susunan acara kongres, waktu, tempat, dan biaya. Kemudian pertemuan itu menyepakati bahwa Kongres Pemuda Kedua akan diselenggarakan pada 27-28 Oktober 1928 di tiga lokasi berbeda, yaitu gedung Katholieke Jongenlingen Bond, Oost Java Bioscoop, dan Indonesische Clubgebouw (Rumah Indekos, Kramat No. 106). Keseluruhan biaya akan ditanggung oleh organisasi-organisasi yang menghadiri kongres serta sumbangan sukarela. S; ; Tulislah naskah Sumpah Pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 Oktober 1928!","""Kami Putra dan Putri Indonesia, mengaku bertumpah darah yang satu, tanah air Indonesia."" ""Kami Putra dan Putri Indonesia, mengaku berbangsa yang satu, bangsa Indonesia."" ""Kami Putra dan Putri Indonesia, menjunjung bahasa persatuan, bahasa Indonesia.""       ","���������������������������������������������������������������������������� SUMPAH PEMUDA; ; 	* Kami, pemuda pemudi indonesia mengaku bertanah air yang satu, Tanah air Indonesia; 	* Kami, pemuda pemudi Indonesia mengaku bertumpah darah yang satu, Bangsa Indonesia; 	* Kami, pemuda pemudi Indonesia mengaku berbahasa yang satu, Bahasa Indonesia",30,30,10,A,5
